-1.206018401107153615e+01,-9.574018774087990735e+00,-9.685146651626707737e+00,-4.473026320682062185e+00,-7.932487836952685889e+00,-9.003868939867290422e+00,-1.095966890846443853e+01,-1.064245488718563948e+01
-2.926060219696424713e+00,-1.105299342613018965e+01,-9.005694487182466901e+00,8.014194384174569308e+00,9.030368645901183378e-01,2.301582237033041878e+00,-8.973533675311683666e+00,-9.026678280753202444e+00
1.662994709371055091e+00,-3.140436569712930837e+00,8.078704656260844885e+00,2.879756170143511262e+00,1.534275058482901066e+01,3.373743884703314322e+00,-4.128129160551048393e+00,-2.987033427905787963e+00
-1.917443245204029534e+00,-1.885254246000000133e+00,1.614011719055457483e+00,-2.286000000000000476e+00,1.361363764006421917e+01,-1.685999999999999943e+00,-1.761463878600000310e+00,-8.328410173179769949e-01
-8.821511781897232396e+00,-8.370094582794298077e+00,-7.307907168873789772e+00,-7.286368082428658965e+00,-6.073195664954894823e+00,-4.285229042793465837e-01,-7.418853846766860549e+00,-7.296236918233198310e+00
-3.250635105539999792e+00,-4.057994265925213284e+00,8.723831032619678183e+00,-3.064709951463763016e+00,-5.654030831324253548e+00,-3.109647159238263292e+00,-3.857717066250370586e+00,-3.037393157277810563e+00
-1.254000000000000226e+00,-1.704595140000000120e+00,-1.500000000000000000e+00,-1.200000000000000178e+00,2.106554907718846437e+01,-2.167170751244049121e-01,-6.000000000000000888e-01,-1.619680910983299249e+00
2.156392374470978091e+00,3.514471989619718073e+00,2.166273862814269080e+01,6.016208213634440582e+00,1.245849798138178954e+01,2.692695468578123474e+00,8.524119637356502466e+00,3.034418681417773378e+00
-4.226628007789206443e+00,-5.204759884054283248e+00,-4.537253762999998941e+00,-4.438056691199999904e+00,-4.302481901396864927e+00,-4.331660985333288139e+00,-4.284233196000000632e+00,-4.547783742582243605e+00
-2.211699348017412525e+00,-2.140839617428708319e+00,-1.206000000000000183e+00,-1.060261467000000124e+00,1.860471304412960336e+01,-1.500000000000000000e+00,-6.000000000000000888e-01,-1.924998377116231119e+00
-6.000000000000000888e-01,-1.555794737190000054e+00,2.862468923195217840e+00,2.129999999999999005e+00,2.872826525174351175e+01,0.000000000000000000e+00,-3.895658064618144900e-01,0.000000000000000000e+00
9.180154721225219916e+00,8.299464683694935729e+00,2.999999999999998579e+01,1.834502017341305091e+01,2.058568211729999931e+01,9.290124407459172673e+00,1.787566042512557729e+01,1.015079323283637081e+01
-2.624264760000000418e+00,-2.744520000000000071e+00,-2.335200000000000387e+00,-2.466729044098470602e+00,-2.457670966856999595e+00,-2.394409473000000066e+00,-2.340600000000000236e+00,-2.775464760000000197e+00
-1.569140163000000143e+00,-1.200000000000000178e+00,-1.140000000000000124e+00,-1.140000000000000124e+00,-1.260000000000000231e+00,5.855315114674947807e+00,-1.951200000000000045e+00,-1.451566173540000282e+00
-6.000000000000000888e-01,-6.000000000000000888e-01,-1.680000000000000160e+00,2.987476326246212111e+01,0.000000000000000000e+00,1.188326603716053143e+00,-1.274539158738694944e+00,9.318659530525080781e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
