-9.250087021481425253e+00,-8.927875020707297438e+00,-9.264461701282614925e+00,-8.908684366476224525e+00,-8.970446271247865866e+00,-6.277854047325629239e+00,-9.776640376607574012e+00,-9.126422805763221291e+00
-2.203049096908940463e+00,-3.403155034368666954e+00,-4.049008608994832947e+00,-2.081300931666280718e+00,-5.605110908359604238e+00,-2.081232537090160317e+00,-2.403425345742995045e+00,-3.306627207549671876e+00
-1.102381251384479510e+00,-1.524983304010624208e+00,-3.206395806032865892e+00,-1.076075501699678361e+00,-1.056814161809692676e+00,-1.076108858009831470e+00,-1.977826633547596469e+00,-1.773384858366411798e+00
-2.000030383763202746e-01,-2.374819323549905714e-01,2.654983303015102081e+01,-2.000759901768751903e-01,-2.091928782628075245e-01,-2.001564588241640519e-01,-3.535415882827130929e-01,-2.140693155747141474e-01
-3.070212812728831508e+00,-2.090594491657616683e+00,-1.865806103368044422e+00,-4.023865275809225039e+00,-3.629553280524806969e+00,-2.017944818045545485e+00,-1.858918620808307054e+00,-2.131074947634686634e+00
-1.510371475718396361e+00,-1.334183198834881789e+00,-1.649084893275514663e+00,-1.858338912561961598e+00,-1.878463108270973514e+00,-1.339307970337602738e+00,-1.341219654352142188e+00,-2.127533647270451134e+00
-4.056893815138993831e-01,-3.722151364958588005e-01,-2.894626260763127901e-01,-2.870890782595874602e-01,9.278721433741716762e-01,-3.147530786333183617e-01,-1.650345439052455010e+00,-3.244820115313885589e-01
-1.099158609466125008e-01,-2.279642626411652884e-01,2.872418400736994215e+01,-1.000456932748826910e-01,-1.000158445230346776e-01,5.227038052280834179e+00,-3.860693377508443103e+00,-1.112455273130582428e-01
-1.023083745157781443e+00,-9.983141549756499034e-01,-8.958644012982900362e-01,-2.363900855092393893e+00,-8.623772646029872480e-01,-2.033924260070541834e+00,-8.541834014048987900e-01,-1.036931431315882390e+00
-2.497909374100915625e-01,-2.896074324175226256e-01,-2.098460523278814771e-01,-1.998990058962255567e-01,-1.892725665749057651e-01,-1.843374676547466784e+00,-1.851585749501817868e-01,-3.115956625822507986e-01
-1.520599743942671056e+00,-1.000000000000000056e-01,-1.000000000000000056e-01,-9.960158984139680372e-02,1.565109299999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.055940675373176596e+00,-1.002172285348489622e-01,2.999999999999998579e+01,2.871354322842308626e+00,3.000000000000000000e+00,7.257181706422187517e+00,-1.048456224889185440e-01,0.000000000000000000e+00
-2.236940592761553770e-01,4.725553422213312871e+00,2.321502652013279544e+00,2.742770699904664511e+01,-2.983963932856290024e-01,-4.537421116195707871e-01,1.001515014543417625e-01,-8.208485152697323484e-01
-1.247450093971806118e-01,-2.099911205736856856e-01,2.561768661666951274e+00,2.870771115430363807e+01,2.780168465342333306e+00,-1.638853578180550441e+00,1.889182454309898285e+00,-1.125695675814478158e-01
-1.486399615370226801e+00,1.407312168847539402e+00,-1.002344000499432730e-01,2.999999999999998579e+01,3.000000000000000000e+00,0.000000000000000000e+00,2.742416911244809796e+00,-1.202476525411416280e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
