-8.886920080263664090e+00,-8.916207669025093097e+00,-9.803882898400923196e+00,-9.229837395963116364e+00,-9.264458420196515220e+00,-9.193607568590081769e+00,-5.192652795888949235e+00,-9.274616527103836106e+00
-2.303193910207585127e+00,-2.346318744411508561e+00,-2.241992363436771107e+00,-2.150046580522805950e+00,-4.006915733198999519e+00,-2.150047104025716305e+00,-2.240868402163743500e+00,-3.481216693317031652e+00
-1.203838799366636625e+00,-1.249814871759920898e+00,-1.829504175262088417e+00,-1.147874781953908574e+00,-1.147779376528064832e+00,-1.147918976192032092e+00,-1.667953806473122969e+00,-1.308572491212654176e+00
-2.000030331917023729e-01,-4.811614418835755691e-01,2.735139466780603357e+01,-2.000458726411242782e-01,-2.177991302035168775e-01,-2.001345231187035001e-01,-4.530085706375016619e-01,-2.153613719611086885e-01
-2.421646301085925046e+00,-2.279340470218108816e+00,-2.054204547553859062e+00,-3.365290048871335316e+00,-2.138001621664995078e+00,-2.066785940674885858e+00,-2.048137256725826028e+00,-2.628492238837263351e+00
-2.429877240403818472e+00,-1.751177587503344402e+00,-2.139141989714831382e+00,-2.510139266105963163e+00,-2.003509649580576202e+00,-1.118765670835571102e+00,-1.100439304211428659e+00,-1.629052207746792380e+00
-2.101831824388259440e-01,-2.051079234825225139e+00,-1.739638089076566807e+00,-2.000077734114885653e-01,-1.890700208453074127e-01,-2.173862294119507377e-01,-1.909049761342097806e+00,-4.207128902890408528e-01
-2.099461962853319263e-01,-1.109273424799997881e-01,2.870250449473190812e+01,-1.000444204349634075e-01,-1.892397538917983679e-01,-1.000744260300713978e-01,-1.000585947142942911e-01,-3.838649550014207046e-01
-1.059286809458038325e+00,-1.052493816640847069e-01,-1.080416690320507911e+00,-2.107751030696797034e+00,6.596762286974851008e+00,-1.690773852913973530e+00,-1.057359061199812711e+00,-1.462324314338311115e+00
-1.109102291833250764e-01,-2.102080019464477867e-01,-2.001955553731186999e-01,-1.988327520560028983e-01,-1.888972821908637412e-01,-1.110373456339266013e-01,-2.189446908274517989e-01,-1.378564638967020028e-01
-1.099157063248109162e-01,-1.000158443184547691e-01,-1.000000000000000056e-01,-1.002314494167359932e-01,1.031700000000000017e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.099158467632114222e-01,-3.668017582832823642e+00,2.999999999999998579e+01,2.869370300682590802e+00,0.000000000000000000e+00,2.741054933838999119e+00,-7.907513219146339312e-02,0.000000000000000000e+00
-3.523296451696500409e-01,-3.002779101616050994e-01,-3.003207580387772246e-01,2.251991256679049513e+01,-3.070994924468700704e-01,-1.776860006447123386e+00,-2.911766172390711227e-01,-3.578566713312405501e-01
-1.510185732018162863e+00,-2.100089257558920564e-01,-1.002300287986799959e-01,2.871947315878850304e+01,7.630324603933951622e+00,-1.889113299571591464e-01,3.798878564322713647e+00,-1.116694190080478183e-01
-2.522450520375333127e+00,7.361444916382249737e+00,2.771793789830383492e+00,2.999999999999998579e+01,5.700000000000000178e+00,0.000000000000000000e+00,2.743900486823730667e+00,-2.422349030026882399e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
